threshold	precision	recall
0.0	0.1335125448028674	0.9933333333333333
0.005	0.1335125448028674	0.9933333333333333
0.01	0.1335125448028674	0.9933333333333333
0.015	0.1335125448028674	0.9933333333333333
0.02	0.1335125448028674	0.9933333333333333
0.025	0.1335125448028674	0.9933333333333333
0.03	0.1335125448028674	0.9933333333333333
0.035	0.1335125448028674	0.9933333333333333
0.04	0.1335125448028674	0.9933333333333333
0.045	0.1335125448028674	0.9933333333333333
0.05	0.1335125448028674	0.9933333333333333
0.055	0.1335125448028674	0.9933333333333333
0.06	0.1335125448028674	0.9933333333333333
0.065	0.1335125448028674	0.9933333333333333
0.07	0.1335125448028674	0.9933333333333333
0.075	0.1335125448028674	0.9933333333333333
0.08	0.1335125448028674	0.9933333333333333
0.085	0.1335125448028674	0.9933333333333333
0.09	0.1335125448028674	0.9933333333333333
0.095	0.1335125448028674	0.9933333333333333
0.1	0.1335125448028674	0.9933333333333333
0.105	0.1335125448028674	0.9933333333333333
0.11	0.1335125448028674	0.9933333333333333
0.115	0.1335125448028674	0.9933333333333333
0.12	0.1335125448028674	0.9933333333333333
0.125	0.1335125448028674	0.9933333333333333
0.13	0.1335125448028674	0.9933333333333333
0.135	0.1335125448028674	0.9933333333333333
0.14	0.1335125448028674	0.9933333333333333
0.145	0.1335125448028674	0.9933333333333333
0.15	0.1335125448028674	0.9933333333333333
0.155	0.1335125448028674	0.9933333333333333
0.16	0.1335125448028674	0.9933333333333333
0.165	0.1335125448028674	0.9933333333333333
0.17	0.1335125448028674	0.9933333333333333
0.17500000000000002	0.1335125448028674	0.9933333333333333
0.18	0.1335125448028674	0.9933333333333333
0.185	0.1335125448028674	0.9933333333333333
0.19	0.1335125448028674	0.9933333333333333
0.195	0.1335125448028674	0.9933333333333333
0.2	0.1335125448028674	0.9933333333333333
0.20500000000000002	0.1335125448028674	0.9933333333333333
0.21	0.1335125448028674	0.9933333333333333
0.215	0.1335125448028674	0.9933333333333333
0.22	0.1335125448028674	0.9933333333333333
0.225	0.1335125448028674	0.9933333333333333
0.23	0.1335125448028674	0.9933333333333333
0.23500000000000001	0.1335125448028674	0.9933333333333333
0.24	0.1335125448028674	0.9933333333333333
0.245	0.1335125448028674	0.9933333333333333
0.25	0.1335125448028674	0.9933333333333333
0.255	0.13423423423423422	0.9933333333333333
0.26	0.13471971066907776	0.9933333333333333
0.265	0.13570127504553733	0.9933333333333333
0.27	0.13707451701931922	0.9933333333333333
0.275	0.13899253731343283	0.9933333333333333
0.28	0.13990610328638498	0.9933333333333333
0.28500000000000003	0.14083175803402648	0.9933333333333333
0.29	0.1422434367541766	0.9933333333333333
0.295	0.14354527938342967	0.9933333333333333
0.3	0.14473045167557066	0.9933333333333333
0.305	0.14565004887585534	0.9933333333333333
0.31	0.1466535433070866	0.9933333333333333
0.315	0.14745175655616033	0.9933333333333333
0.32	0.1485543369890329	0.9933333333333333
0.325	0.15012594458438286	0.9933333333333333
0.33	0.15126903553299492	0.9933333333333333
0.335	0.1526639344262295	0.9933333333333333
0.34	0.15400516795865632	0.9933333333333333
0.34500000000000003	0.15496619864794592	0.9933333333333333
0.35000000000000003	0.15675960021041557	0.9933333333333333
0.355	0.15842636895268475	0.9933333333333333
0.36	0.15927311598075894	0.9933333333333333
0.365	0.16073354908306364	0.9933333333333333
0.37	0.1625750136388434	0.9933333333333333
0.375	0.16364634816035145	0.9933333333333333
0.38	0.16473189607517966	0.9933333333333333
0.385	0.16694677871148458	0.9933333333333333
0.39	0.16855203619909503	0.9933333333333333
0.395	0.1695108077360637	0.9933333333333333
0.4	0.1706758304696449	0.9933333333333333
0.405	0.17295414973882764	0.9933333333333333
0.41000000000000003	0.1742690058479532	0.9933333333333333
0.41500000000000004	0.1752212389380531	0.99
0.42	0.17689100655151876	0.99
0.425	0.1789156626506024	0.99
0.43	0.1817625458996328	0.99
0.435	0.1836734693877551	0.99
0.44	0.18550905683947533	0.99
0.445	0.18809373020899303	0.99
0.45	0.18950064020486557	0.9866666666666667
0.455	0.1918340894361633	0.9866666666666667
0.46	0.1940983606557377	0.9866666666666667
0.465	0.19667774086378736	0.9866666666666667
0.47000000000000003	0.19839142091152814	0.9866666666666667
0.47500000000000003	0.20149761742682096	0.9866666666666667
0.48	0.20385674931129477	0.9866666666666667
0.485	0.2062717770034843	0.9866666666666667
0.49	0.2084507042253521	0.9866666666666667
0.495	0.21112696148359486	0.9866666666666667
0.5	0.21371841155234658	0.9866666666666667
0.505	0.21700879765395895	0.9866666666666667
