threshold	precision	recall
0.0	0.07950530035335689	1.0
0.0005	0.11253196930946291	0.9777777777777777
0.001	0.11643835616438356	0.9444444444444444
0.0015	0.12023460410557185	0.9111111111111111
0.002	0.12386706948640483	0.9111111111111111
0.0025	0.12832550860719874	0.9111111111111111
0.003	0.13290113452188007	0.9111111111111111
0.0035	0.13344316309719934	0.9
0.004	0.13636363636363635	0.9
0.0045000000000000005	0.13769363166953527	0.8888888888888888
0.005	0.14035087719298245	0.8888888888888888
0.0055	0.14107142857142857	0.8777777777777778
0.006	0.14285714285714285	0.8777777777777778
0.006500000000000001	0.14522058823529413	0.8777777777777778
0.007	0.14849624060150377	0.8777777777777778
0.0075	0.15076335877862596	0.8777777777777778
0.008	0.1528046421663443	0.8777777777777778
0.0085	0.15369649805447472	0.8777777777777778
0.009000000000000001	0.15490196078431373	0.8777777777777778
0.0095	0.15612648221343872	0.8777777777777778
0.01	0.15643564356435644	0.8777777777777778
0.0105	0.15863453815261044	0.8777777777777778
0.011	0.16122448979591836	0.8777777777777778
0.0115	0.16188524590163936	0.8777777777777778
0.012	0.16424116424116425	0.8777777777777778
0.0125	0.16527196652719664	0.8777777777777778
0.013000000000000001	0.16631578947368422	0.8777777777777778
0.0135	0.16808510638297872	0.8777777777777778
0.014	0.16844349680170576	0.8777777777777778
0.0145	0.17025862068965517	0.8777777777777778
0.015	0.17062634989200864	0.8777777777777778
0.0155	0.17173913043478262	0.8777777777777778
0.016	0.17142857142857143	0.8666666666666667
0.0165	0.17333333333333334	0.8666666666666667
0.017	0.17371937639198218	0.8666666666666667
0.0175	0.1752808988764045	0.8666666666666667
0.018000000000000002	0.17647058823529413	0.8666666666666667
0.0185	0.17727272727272728	0.8666666666666667
0.019	0.17848970251716248	0.8666666666666667
0.0195	0.18055555555555555	0.8666666666666667
0.02	0.18181818181818182	0.8666666666666667
0.0205	0.18266978922716628	0.8666666666666667
0.021	0.18396226415094338	0.8666666666666667
0.021500000000000002	0.18333333333333332	0.8555555555555555
0.022	0.1855421686746988	0.8555555555555555
0.0225	0.1878048780487805	0.8555555555555555
0.023	0.18872549019607843	0.8555555555555555
0.0235	0.18952618453865336	0.8444444444444444
0.024	0.18952618453865336	0.8444444444444444
0.0245	0.19	0.8444444444444444
0.025	0.18796992481203006	0.8333333333333334
0.025500000000000002	0.1889168765743073	0.8333333333333334
0.026000000000000002	0.1893939393939394	0.8333333333333334
0.0265	0.19083969465648856	0.8333333333333334
0.027	0.19329896907216496	0.8333333333333334
0.0275	0.195822454308094	0.8333333333333334
0.028	0.1968503937007874	0.8333333333333334
0.0285	0.1984126984126984	0.8333333333333334
0.029	0.1989389920424403	0.8333333333333334
0.029500000000000002	0.2	0.8333333333333334
0.03	0.20053475935828877	0.8333333333333334
0.0305	0.20215633423180593	0.8333333333333334
0.031	0.20270270270270271	0.8333333333333334
0.0315	0.20380434782608695	0.8333333333333334
0.032	0.2054794520547945	0.8333333333333334
0.0325	0.20718232044198895	0.8333333333333334
0.033	0.20718232044198895	0.8333333333333334
0.0335	0.2077562326869806	0.8333333333333334
0.034	0.20833333333333334	0.8333333333333334
0.0345	0.20949720670391062	0.8333333333333334
0.035	0.20949720670391062	0.8333333333333334
0.035500000000000004	0.21008403361344538	0.8333333333333334
0.036000000000000004	0.2112676056338028	0.8333333333333334
0.0365	0.2112676056338028	0.8333333333333334
0.037	0.21246458923512748	0.8333333333333334
0.0375	0.21367521367521367	0.8333333333333334
0.038	0.2148997134670487	0.8333333333333334
0.0385	0.21551724137931033	0.8333333333333334
0.039	0.21613832853025935	0.8333333333333334
0.0395	0.21613832853025935	0.8333333333333334
0.04	0.2180232558139535	0.8333333333333334
0.0405	0.2180232558139535	0.8333333333333334
0.041	0.21865889212827988	0.8333333333333334
0.0415	0.21994134897360704	0.8333333333333334
0.042	0.21994134897360704	0.8333333333333334
0.0425	0.2182890855457227	0.8222222222222222
0.043000000000000003	0.2208955223880597	0.8222222222222222
0.043500000000000004	0.22289156626506024	0.8222222222222222
0.044	0.22289156626506024	0.8222222222222222
0.0445	0.22356495468277945	0.8222222222222222
0.045	0.22356495468277945	0.8222222222222222
0.0455	0.22492401215805471	0.8222222222222222
0.046	0.22560975609756098	0.8222222222222222
0.0465	0.22560975609756098	0.8222222222222222
0.047	0.22560975609756098	0.8222222222222222
0.0475	0.22699386503067484	0.8222222222222222
0.048	0.2276923076923077	0.8222222222222222
0.0485	0.22910216718266255	0.8222222222222222
0.049	0.22910216718266255	0.8222222222222222
0.0495	0.22981366459627328	0.8222222222222222
0.05	0.23197492163009403	0.8222222222222222
0.0505	0.23197492163009403	0.8222222222222222
0.051000000000000004	0.23197492163009403	0.8222222222222222
0.051500000000000004	0.23270440251572327	0.8222222222222222
0.052000000000000005	0.23270440251572327	0.8222222222222222
0.0525	0.2334384858044164	0.8222222222222222
0.053	0.2334384858044164	0.8222222222222222
0.0535	0.2334384858044164	0.8222222222222222
0.054	0.23417721518987342	0.8222222222222222
0.0545	0.23492063492063492	0.8222222222222222
