threshold	precision	recall
0.0	0.07950530035335689	1.0
0.0005	0.6160714285714286	0.7666666666666667
0.001	0.7816091954022989	0.7555555555555555
0.0015	0.7951807228915663	0.7333333333333333
0.002	0.8227848101265823	0.7222222222222222
0.0025	0.8311688311688312	0.7111111111111111
0.003	0.8421052631578947	0.7111111111111111
0.0035	0.863013698630137	0.7
0.004	0.8873239436619719	0.7
0.0045000000000000005	0.8873239436619719	0.7
0.005	0.8857142857142857	0.6888888888888889
0.0055	0.8857142857142857	0.6888888888888889
0.006	0.8857142857142857	0.6888888888888889
0.006500000000000001	0.8985507246376812	0.6888888888888889
0.007	0.8985507246376812	0.6888888888888889
0.0075	0.8970588235294118	0.6777777777777778
0.008	0.8970588235294118	0.6777777777777778
0.0085	0.9090909090909091	0.6666666666666666
0.009000000000000001	0.9090909090909091	0.6666666666666666
0.0095	0.9090909090909091	0.6666666666666666
0.01	0.9090909090909091	0.6666666666666666
0.0105	0.9076923076923077	0.6555555555555556
0.011	0.9076923076923077	0.6555555555555556
0.0115	0.921875	0.6555555555555556
0.012	0.921875	0.6555555555555556
0.0125	0.921875	0.6555555555555556
0.013000000000000001	0.9206349206349206	0.6444444444444445
0.0135	0.9206349206349206	0.6444444444444445
0.014	0.9206349206349206	0.6444444444444445
0.0145	0.9206349206349206	0.6444444444444445
0.015	0.9206349206349206	0.6444444444444445
0.0155	0.9206349206349206	0.6444444444444445
0.016	0.9193548387096774	0.6333333333333333
0.0165	0.9193548387096774	0.6333333333333333
0.017	0.9193548387096774	0.6333333333333333
0.0175	0.9193548387096774	0.6333333333333333
0.018000000000000002	0.9193548387096774	0.6333333333333333
0.0185	0.9193548387096774	0.6333333333333333
0.019	0.9193548387096774	0.6333333333333333
0.0195	0.9193548387096774	0.6333333333333333
0.02	0.9193548387096774	0.6333333333333333
0.0205	0.9193548387096774	0.6333333333333333
0.021	0.9193548387096774	0.6333333333333333
0.021500000000000002	0.9193548387096774	0.6333333333333333
0.022	0.9193548387096774	0.6333333333333333
0.0225	0.9193548387096774	0.6333333333333333
0.023	0.9193548387096774	0.6333333333333333
0.0235	0.9193548387096774	0.6333333333333333
0.024	0.9193548387096774	0.6333333333333333
0.0245	0.9344262295081968	0.6333333333333333
0.025	0.9344262295081968	0.6333333333333333
0.025500000000000002	0.9344262295081968	0.6333333333333333
0.026000000000000002	0.9344262295081968	0.6333333333333333
0.0265	0.9344262295081968	0.6333333333333333
0.027	0.9344262295081968	0.6333333333333333
0.0275	0.9344262295081968	0.6333333333333333
0.028	0.9344262295081968	0.6333333333333333
0.0285	0.9344262295081968	0.6333333333333333
0.029	0.95	0.6333333333333333
0.029500000000000002	0.95	0.6333333333333333
0.03	0.95	0.6333333333333333
0.0305	0.95	0.6333333333333333
0.031	0.95	0.6333333333333333
0.0315	0.95	0.6333333333333333
0.032	0.95	0.6333333333333333
0.0325	0.95	0.6333333333333333
0.033	0.95	0.6333333333333333
0.0335	0.95	0.6333333333333333
0.034	0.95	0.6333333333333333
0.0345	0.95	0.6333333333333333
0.035	0.9491525423728814	0.6222222222222222
0.035500000000000004	0.9491525423728814	0.6222222222222222
0.036000000000000004	0.9491525423728814	0.6222222222222222
0.0365	0.9491525423728814	0.6222222222222222
0.037	0.9491525423728814	0.6222222222222222
0.0375	0.9491525423728814	0.6222222222222222
0.038	0.9491525423728814	0.6222222222222222
0.0385	0.9482758620689655	0.6111111111111112
0.039	0.9482758620689655	0.6111111111111112
0.0395	0.9482758620689655	0.6111111111111112
0.04	0.9482758620689655	0.6111111111111112
0.0405	0.9482758620689655	0.6111111111111112
0.041	0.9482758620689655	0.6111111111111112
0.0415	0.9482758620689655	0.6111111111111112
0.042	0.9482758620689655	0.6111111111111112
0.0425	0.9473684210526315	0.6
0.043000000000000003	0.9473684210526315	0.6
0.043500000000000004	0.9473684210526315	0.6
0.044	0.9473684210526315	0.6
0.0445	0.9473684210526315	0.6
0.045	0.9473684210526315	0.6
0.0455	0.9473684210526315	0.6
0.046	0.9473684210526315	0.6
0.0465	0.9454545454545454	0.5777777777777777
0.047	0.9454545454545454	0.5777777777777777
0.0475	0.9454545454545454	0.5777777777777777
0.048	0.9454545454545454	0.5777777777777777
0.0485	0.9454545454545454	0.5777777777777777
0.049	0.9454545454545454	0.5777777777777777
0.0495	0.9454545454545454	0.5777777777777777
0.05	0.9454545454545454	0.5777777777777777
0.0505	0.9454545454545454	0.5777777777777777
0.051000000000000004	0.9454545454545454	0.5777777777777777
0.051500000000000004	0.9454545454545454	0.5777777777777777
0.052000000000000005	0.9454545454545454	0.5777777777777777
0.0525	0.9454545454545454	0.5777777777777777
0.053	0.9454545454545454	0.5777777777777777
0.0535	0.9454545454545454	0.5777777777777777
0.054	0.9454545454545454	0.5777777777777777
0.0545	0.9454545454545454	0.5777777777777777
