threshold	precision	recall
0.0	0.0794351279788173	1.0
0.0005	0.2797427652733119	0.9666666666666667
0.001	0.3173431734317343	0.9555555555555556
0.0015	0.3510204081632653	0.9555555555555556
0.002	0.37117903930131	0.9444444444444444
0.0025	0.38461538461538464	0.9444444444444444
0.003	0.4009433962264151	0.9444444444444444
0.0035	0.4106280193236715	0.9444444444444444
0.004	0.4358974358974359	0.9444444444444444
0.0045000000000000005	0.4427083333333333	0.9444444444444444
0.005	0.44680851063829785	0.9333333333333333
0.0055	0.4585635359116022	0.9222222222222223
0.006	0.4742857142857143	0.9222222222222223
0.006500000000000001	0.4797687861271676	0.9222222222222223
0.007	0.4764705882352941	0.9
0.0075	0.4909090909090909	0.9
0.008	0.5031055900621118	0.9
0.0085	0.5126582278481012	0.9
0.009000000000000001	0.5225806451612903	0.9
0.0095	0.5294117647058824	0.9
0.01	0.5328947368421053	0.9
0.0105	0.5328947368421053	0.9
0.011	0.5328947368421053	0.9
0.0115	0.5364238410596026	0.9
0.012	0.5364238410596026	0.9
0.0125	0.54	0.9
0.013000000000000001	0.5510204081632653	0.9
0.0135	0.5586206896551724	0.9
0.014	0.5664335664335665	0.9
0.0145	0.5664335664335665	0.9
0.015	0.5704225352112676	0.9
0.0155	0.574468085106383	0.9
0.016	0.5827338129496403	0.9
0.0165	0.5869565217391305	0.9
0.017	0.5912408759124088	0.9
0.0175	0.5955882352941176	0.9
0.018000000000000002	0.5955882352941176	0.9
0.0185	0.6	0.9
0.019	0.6	0.9
0.0195	0.6	0.9
0.02	0.6044776119402985	0.9
0.0205	0.6090225563909775	0.9
0.021	0.6090225563909775	0.9
0.021500000000000002	0.6136363636363636	0.9
0.022	0.6136363636363636	0.9
0.0225	0.6183206106870229	0.9
0.023	0.6230769230769231	0.9
0.0235	0.6230769230769231	0.9
0.024	0.6328125	0.9
0.0245	0.6328125	0.9
0.025	0.6428571428571429	0.9
0.025500000000000002	0.6428571428571429	0.9
0.026000000000000002	0.648	0.9
0.0265	0.648	0.9
0.027	0.648	0.9
0.0275	0.6532258064516129	0.9
0.028	0.6532258064516129	0.9
0.0285	0.6532258064516129	0.9
0.029	0.6532258064516129	0.9
0.029500000000000002	0.6532258064516129	0.9
0.03	0.6585365853658537	0.9
0.0305	0.6694214876033058	0.9
0.031	0.6694214876033058	0.9
0.0315	0.6694214876033058	0.9
0.032	0.6694214876033058	0.9
0.0325	0.6694214876033058	0.9
0.033	0.6694214876033058	0.9
0.0335	0.6694214876033058	0.9
0.034	0.6694214876033058	0.9
0.0345	0.6694214876033058	0.9
0.035	0.6694214876033058	0.9
0.035500000000000004	0.6694214876033058	0.9
0.036000000000000004	0.6694214876033058	0.9
0.0365	0.675	0.9
0.037	0.675	0.9
0.0375	0.675	0.9
0.038	0.675	0.9
0.0385	0.680672268907563	0.9
0.039	0.680672268907563	0.9
0.0395	0.680672268907563	0.9
0.04	0.680672268907563	0.9
0.0405	0.680672268907563	0.9
0.041	0.680672268907563	0.9
0.0415	0.6864406779661016	0.9
0.042	0.6864406779661016	0.9
0.0425	0.6864406779661016	0.9
0.043000000000000003	0.6864406779661016	0.9
0.043500000000000004	0.6837606837606838	0.8888888888888888
0.044	0.6837606837606838	0.8888888888888888
0.0445	0.6896551724137931	0.8888888888888888
0.045	0.6896551724137931	0.8888888888888888
0.0455	0.6896551724137931	0.8888888888888888
0.046	0.6896551724137931	0.8888888888888888
0.0465	0.6896551724137931	0.8888888888888888
0.047	0.6896551724137931	0.8888888888888888
0.0475	0.6896551724137931	0.8888888888888888
0.048	0.6896551724137931	0.8888888888888888
0.0485	0.6896551724137931	0.8888888888888888
0.049	0.6896551724137931	0.8888888888888888
0.0495	0.6896551724137931	0.8888888888888888
0.05	0.6896551724137931	0.8888888888888888
0.0505	0.6896551724137931	0.8888888888888888
0.051000000000000004	0.6896551724137931	0.8888888888888888
0.051500000000000004	0.6896551724137931	0.8888888888888888
0.052000000000000005	0.6956521739130435	0.8888888888888888
0.0525	0.6956521739130435	0.8888888888888888
0.053	0.6956521739130435	0.8888888888888888
0.0535	0.6956521739130435	0.8888888888888888
0.054	0.6956521739130435	0.8888888888888888
0.0545	0.6956521739130435	0.8888888888888888
