threshold	precision	recall
0.0	0.0794351279788173	1.0
0.0005	0.1843817787418655	0.9444444444444444
0.001	0.20935960591133004	0.9444444444444444
0.0015	0.22849462365591397	0.9444444444444444
0.002	0.24216524216524216	0.9444444444444444
0.0025	0.25149700598802394	0.9333333333333333
0.003	0.25846153846153846	0.9333333333333333
0.0035	0.27184466019417475	0.9333333333333333
0.004	0.28	0.9333333333333333
0.0045000000000000005	0.2916666666666667	0.9333333333333333
0.005	0.2978723404255319	0.9333333333333333
0.0055	0.302158273381295	0.9333333333333333
0.006	0.30996309963099633	0.9333333333333333
0.006500000000000001	0.3193916349809886	0.9333333333333333
0.007	0.32684824902723736	0.9333333333333333
0.0075	0.3333333333333333	0.9333333333333333
0.008	0.336	0.9333333333333333
0.0085	0.345679012345679	0.9333333333333333
0.009000000000000001	0.3487394957983193	0.9222222222222223
0.0095	0.350210970464135	0.9222222222222223
0.01	0.3593073593073593	0.9222222222222223
0.0105	0.3656387665198238	0.9222222222222223
0.011	0.3755656108597285	0.9222222222222223
0.0115	0.3824884792626728	0.9222222222222223
0.012	0.38425925925925924	0.9222222222222223
0.0125	0.386046511627907	0.9222222222222223
0.013000000000000001	0.386046511627907	0.9222222222222223
0.0135	0.3915094339622642	0.9222222222222223
0.014	0.3933649289099526	0.9222222222222223
0.0145	0.39712918660287083	0.9222222222222223
0.015	0.39903846153846156	0.9222222222222223
0.0155	0.40096618357487923	0.9222222222222223
0.016	0.4029126213592233	0.9222222222222223
0.0165	0.4088669950738916	0.9222222222222223
0.017	0.41089108910891087	0.9222222222222223
0.0175	0.4129353233830846	0.9222222222222223
0.018000000000000002	0.415	0.9222222222222223
0.0185	0.41708542713567837	0.9222222222222223
0.019	0.42346938775510207	0.9222222222222223
0.0195	0.4322916666666667	0.9222222222222223
0.02	0.4368421052631579	0.9222222222222223
0.0205	0.44148936170212766	0.9222222222222223
0.021	0.44385026737967914	0.9222222222222223
0.021500000000000002	0.44623655913978494	0.9222222222222223
0.022	0.44623655913978494	0.9222222222222223
0.0225	0.453551912568306	0.9222222222222223
0.023	0.45604395604395603	0.9222222222222223
0.0235	0.45604395604395603	0.9222222222222223
0.024	0.45555555555555555	0.9111111111111111
0.0245	0.45555555555555555	0.9111111111111111
0.025	0.4581005586592179	0.9111111111111111
0.025500000000000002	0.4606741573033708	0.9111111111111111
0.026000000000000002	0.4632768361581921	0.9111111111111111
0.0265	0.4659090909090909	0.9111111111111111
0.027	0.4659090909090909	0.9111111111111111
0.0275	0.4685714285714286	0.9111111111111111
0.028	0.47126436781609193	0.9111111111111111
0.0285	0.47126436781609193	0.9111111111111111
0.029	0.47398843930635837	0.9111111111111111
0.029500000000000002	0.47674418604651164	0.9111111111111111
0.03	0.47674418604651164	0.9111111111111111
0.0305	0.47674418604651164	0.9111111111111111
0.031	0.47674418604651164	0.9111111111111111
0.0315	0.47674418604651164	0.9111111111111111
0.032	0.47674418604651164	0.9111111111111111
0.0325	0.47953216374269003	0.9111111111111111
0.033	0.4823529411764706	0.9111111111111111
0.0335	0.4823529411764706	0.9111111111111111
0.034	0.4823529411764706	0.9111111111111111
0.0345	0.4823529411764706	0.9111111111111111
0.035	0.48214285714285715	0.9
0.035500000000000004	0.48502994011976047	0.9
0.036000000000000004	0.48502994011976047	0.9
0.0365	0.48502994011976047	0.9
0.037	0.48502994011976047	0.9
0.0375	0.48502994011976047	0.9
0.038	0.4879518072289157	0.9
0.0385	0.4879518072289157	0.9
0.039	0.4909090909090909	0.9
0.0395	0.4909090909090909	0.9
0.04	0.49693251533742333	0.9
0.0405	0.5	0.9
0.041	0.5	0.9
0.0415	0.5	0.9
0.042	0.5031055900621118	0.9
0.0425	0.5031055900621118	0.9
0.043000000000000003	0.5031055900621118	0.9
0.043500000000000004	0.50625	0.9
0.044	0.5126582278481012	0.9
0.0445	0.5126582278481012	0.9
0.045	0.5159235668789809	0.9
0.0455	0.5159235668789809	0.9
0.046	0.5192307692307693	0.9
0.0465	0.525974025974026	0.9
0.047	0.525974025974026	0.9
0.0475	0.525974025974026	0.9
0.048	0.5294117647058824	0.9
0.0485	0.5294117647058824	0.9
0.049	0.5263157894736842	0.8888888888888888
0.0495	0.5263157894736842	0.8888888888888888
0.05	0.5263157894736842	0.8888888888888888
0.0505	0.5263157894736842	0.8888888888888888
0.051000000000000004	0.5263157894736842	0.8888888888888888
0.051500000000000004	0.5263157894736842	0.8888888888888888
0.052000000000000005	0.5333333333333333	0.8888888888888888
0.0525	0.5333333333333333	0.8888888888888888
0.053	0.5333333333333333	0.8888888888888888
0.0535	0.5369127516778524	0.8888888888888888
0.054	0.5369127516778524	0.8888888888888888
0.0545	0.5369127516778524	0.8888888888888888
