iter	thresholded?	threshold	precision	recall
0	0	0.0	0.0794351279788173	1.0
0	0	1.0395306e-29	0.07950530035335689	1.0
0	0	2.218135e-27	0.07957559681697612	1.0
0	0	9.086552e-21	0.07964601769911504	1.0
0	0	2.1106255e-19	0.07971656333038087	1.0
0	0	1.2200048e-18	0.0797872340425532	1.0
0	0	1.2851751e-18	0.07985803016858918	1.0
0	0	4.8363294e-16	0.07992895204262877	1.0
0	0	4.8807017e-15	0.08	1.0
0	0	1.7634108e-14	0.0800711743772242	1.0
0	0	3.6419635e-14	0.08014247551202137	1.0
0	0	1.8072866e-13	0.08021390374331551	1.0
0	0	3.286867e-13	0.08028545941123996	1.0
0	0	4.3808406e-13	0.08035714285714286	1.0
0	0	4.985312e-13	0.08042895442359249	1.0
0	0	6.4176973e-13	0.08050089445438283	1.0
0	0	1.2333118e-12	0.08057296329453895	1.0
0	0	1.8013748e-12	0.08064516129032258	1.0
0	0	3.2968329e-12	0.08071748878923767	1.0
0	0	3.7000325e-12	0.0807899461400359	1.0
0	0	5.5122647e-12	0.08086253369272237	1.0
0	0	5.9297792e-12	0.08093525179856115	1.0
0	0	5.9807e-12	0.081008100810081	1.0
0	0	6.054489e-12	0.08108108108108109	1.0
0	0	7.638482e-12	0.0811541929666366	1.0
0	0	9.557495e-12	0.0812274368231047	1.0
0	0	1.0321627e-11	0.08130081300813008	1.0
0	0	1.0399189e-11	0.081374321880651	1.0
0	0	1.124384e-11	0.08144796380090498	1.0
0	0	1.1647429e-11	0.08152173913043478	1.0
0	0	1.2055657e-11	0.0815956482320943	1.0
0	0	1.2196463e-11	0.08166969147005444	1.0
0	0	1.3968199e-11	0.08174386920980926	1.0
0	0	1.7202262e-11	0.08181818181818182	1.0
0	0	1.7937095e-11	0.0818926296633303	1.0
0	0	2.014642e-11	0.08196721311475409	1.0
0	0	2.1051261e-11	0.0820419325432999	1.0
0	0	2.4591381e-11	0.08211678832116788	1.0
0	0	2.545231e-11	0.0821917808219178	1.0
0	0	2.6251138e-11	0.08226691042047532	1.0
0	0	2.9831037e-11	0.08234217749313816	1.0
0	0	3.0946093e-11	0.08241758241758242	1.0
0	0	3.1033398e-11	0.08249312557286893	1.0
0	0	3.39329e-11	0.08256880733944955	1.0
0	0	3.5114908e-11	0.08264462809917356	1.0
0	0	3.9048632e-11	0.08272058823529412	1.0
0	0	4.0181115e-11	0.0827966881324747	1.0
0	0	4.444371e-11	0.08287292817679558	1.0
0	0	4.603933e-11	0.08294930875576037	1.0
0	0	4.9921296e-11	0.08302583025830258	1.0
0	0	5.411469e-11	0.08310249307479224	1.0
0	0	5.6317725e-11	0.08317929759704251	1.0
0	0	5.6924764e-11	0.08325624421831637	1.0
0	0	6.0599796e-11	0.08333333333333333	1.0
0	0	6.99311e-11	0.08341056533827618	1.0
0	0	7.037051e-11	0.08348794063079777	1.0
0	0	7.058007e-11	0.08356545961002786	1.0
0	0	7.434465e-11	0.08364312267657993	1.0
0	0	7.5464864e-11	0.08372093023255814	1.0
0	0	7.842151e-11	0.08379888268156424	1.0
0	0	8.028383e-11	0.08387698042870456	1.0
0	0	8.126413e-11	0.08395522388059702	1.0
0	0	8.180548e-11	0.08403361344537816	1.0
0	0	8.6839806e-11	0.08411214953271028	1.0
0	0	9.185628e-11	0.08419083255378859	1.0
0	0	9.1861185e-11	0.08426966292134831	1.0
0	0	9.216796e-11	0.08434864104967198	1.0
0	0	9.3142424e-11	0.08442776735459662	1.0
0	0	9.658254e-11	0.08450704225352113	1.0
0	0	9.7549885e-11	0.08458646616541353	1.0
0	0	9.82473e-11	0.08466603951081844	1.0
0	0	1.03708896e-10	0.0847457627118644	1.0
0	0	1.0647937e-10	0.08482563619227144	1.0
0	0	1.187972e-10	0.08490566037735849	1.0
0	0	1.2425498e-10	0.08498583569405099	1.0
0	0	1.2820855e-10	0.08506616257088846	1.0
0	0	1.3052023e-10	0.08514664143803216	1.0
0	0	1.3275403e-10	0.08522727272727272	1.0
0	0	1.3325302e-10	0.08530805687203792	1.0
0	0	1.3510744e-10	0.08538899430740038	1.0
0	0	1.4165324e-10	0.08547008547008547	1.0
0	0	1.5400235e-10	0.08555133079847908	1.0
0	0	1.575543e-10	0.08563273073263558	1.0
0	0	1.662576e-10	0.08571428571428572	1.0
0	0	1.7021586e-10	0.08579599618684461	1.0
0	0	1.7604503e-10	0.08587786259541985	1.0
0	0	1.7746705e-10	0.08595988538681948	1.0
0	0	1.8358409e-10	0.08604206500956023	1.0
0	0	1.8564576e-10	0.0861244019138756	1.0
0	0	1.8627924e-10	0.08620689655172414	1.0
0	0	1.8889901e-10	0.0862895493767977	1.0
0	0	1.9878059e-10	0.08637236084452975	1.0
0	0	2.0734471e-10	0.08645533141210375	1.0
0	0	2.079705e-10	0.08653846153846154	1.0
0	0	2.3063569e-10	0.08662175168431184	1.0
0	0	2.3367683e-10	0.08670520231213873	1.0
0	0	2.3672733e-10	0.08678881388621022	1.0
0	0	2.388499e-10	0.08687258687258688	1.0
0	0	2.504415e-10	0.08695652173913043	1.0
0	0	2.5373845e-10	0.08704061895551257	1.0
0	0	2.5753427e-10	0.08712487899322362	1.0
0	0	2.6022381e-10	0.0872093023255814	1.0
0	0	2.6120495e-10	0.08729388942774007	1.0
0	0	2.7414068e-10	0.08737864077669903	1.0
0	0	2.801481e-10	0.08746355685131195	1.0
0	0	2.8073863e-10	0.08754863813229571	1.0
0	0	2.8700722e-10	0.08763388510223953	1.0
0	0	2.8730024e-10	0.08771929824561403	1.0
0	0	2.986561e-10	0.08780487804878048	1.0
0	0	3.0000807e-10	0.087890625	1.0
0	0	3.061587e-10	0.08797653958944282	1.0
0	0	3.1713165e-10	0.08806262230919765	1.0
0	0	3.222247e-10	0.0881488736532811	1.0
0	0	3.2698824e-10	0.08823529411764706	1.0
0	0	3.2863268e-10	0.08832188420019627	1.0
0	0	3.292563e-10	0.08840864440078586	1.0
0	0	3.3220218e-10	0.08849557522123894	1.0
0	0	3.4248474e-10	0.08858267716535433	1.0
0	0	3.486652e-10	0.08866995073891626	1.0
0	0	3.56422e-10	0.08875739644970414	1.0
0	0	3.5714676e-10	0.08884501480750247	1.0
0	0	3.7889145e-10	0.08893280632411067	1.0
0	0	3.7976328e-10	0.08902077151335312	1.0
0	0	3.8406395e-10	0.0891089108910891	1.0
0	0	3.852775e-10	0.08919722497522299	1.0
0	0	3.856098e-10	0.08928571428571429	1.0
0	0	3.8695513e-10	0.08937437934458789	1.0
0	0	3.9202605e-10	0.08946322067594434	1.0
0	0	4.0302334e-10	0.08955223880597014	1.0
0	0	4.0704826e-10	0.08964143426294821	1.0
0	0	4.125658e-10	0.0897308075772682	1.0
0	0	4.1845175e-10	0.08982035928143713	1.0
0	0	4.2348125e-10	0.0899100899100899	1.0
0	0	4.7211757e-10	0.09	1.0
0	0	4.777429e-10	0.09009009009009009	1.0
0	0	4.796768e-10	0.09018036072144289	1.0
0	0	4.797207e-10	0.09027081243731194	1.0
0	0	4.8568854e-10	0.09036144578313253	1.0
0	0	4.880677e-10	0.09045226130653267	1.0
0	0	4.8911053e-10	0.09054325955734406	1.0
0	0	4.89891e-10	0.09063444108761329	1.0
0	0	5.066329e-10	0.0907258064516129	1.0
0	0	5.0802534e-10	0.09081735620585267	1.0
0	0	5.2648735e-10	0.09090909090909091	1.0
0	0	5.4140314e-10	0.0910010111223458	1.0
0	0	5.443522e-10	0.09109311740890688	1.0
0	0	5.492141e-10	0.0911854103343465	1.0
0	0	5.5059024e-10	0.09127789046653144	1.0
0	0	5.5202143e-10	0.09137055837563451	1.0
0	0	5.5670973e-10	0.09146341463414634	1.0
0	0	5.7515775e-10	0.09155645981688708	1.0
0	0	5.9059013e-10	0.09164969450101833	1.0
0	0	5.967853e-10	0.09174311926605505	1.0
0	0	5.975951e-10	0.09183673469387756	1.0
0	0	6.325372e-10	0.09193054136874361	1.0
0	0	6.3397454e-10	0.09202453987730061	1.0
0	0	6.698891e-10	0.09211873080859775	1.0
0	0	6.7822004e-10	0.09221311475409837	1.0
0	0	6.8212624e-10	0.09230769230769231	1.0
0	0	6.8547296e-10	0.09240246406570841	1.0
0	0	6.8804423e-10	0.09249743062692703	1.0
0	0	6.896419e-10	0.09259259259259259	1.0
0	0	6.996369e-10	0.09268795056642637	1.0
0	0	7.032157e-10	0.09278350515463918	1.0
0	0	7.1674766e-10	0.09287925696594428	1.0
0	0	7.2334805e-10	0.09297520661157024	1.0
0	0	7.255479e-10	0.09307135470527404	1.0
0	0	7.26423e-10	0.09316770186335403	1.0
0	0	7.452314e-10	0.09326424870466321	1.0
0	0	7.4867346e-10	0.09336099585062241	1.0
0	0	7.5883766e-10	0.09345794392523364	1.0
0	0	7.6316603e-10	0.09355509355509356	1.0
0	0	7.759785e-10	0.09365244536940687	1.0
0	0	7.963433e-10	0.09375	1.0
0	0	8.0716855e-10	0.09384775808133472	1.0
0	0	8.356884e-10	0.09394572025052192	1.0
0	0	8.408528e-10	0.09404388714733543	1.0
0	0	8.607109e-10	0.09414225941422594	1.0
0	0	8.626355e-10	0.09424083769633508	1.0
0	0	8.6333835e-10	0.09433962264150944	1.0
0	0	8.728855e-10	0.0944386149003148	1.0
0	0	8.7607294e-10	0.09453781512605042	1.0
0	0	9.0370667e-10	0.0946372239747634	1.0
0	0	9.184669e-10	0.09473684210526316	1.0
0	0	9.322263e-10	0.09483667017913593	1.0
0	0	9.689072e-10	0.0949367088607595	1.0
0	0	9.694008e-10	0.09503695881731784	1.0
0	0	9.694544e-10	0.09513742071881606	1.0
0	0	1.0339845e-09	0.09523809523809523	1.0
0	0	1.0355319e-09	0.09533898305084745	1.0
0	0	1.0516024e-09	0.09544008483563096	1.0
0	0	1.0534553e-09	0.09554140127388536	1.0
0	0	1.0811374e-09	0.09564293304994687	1.0
0	0	1.0862904e-09	0.09574468085106383	1.0
0	0	1.1025997e-09	0.09584664536741214	1.0
0	0	1.1095108e-09	0.09594882729211088	1.0
0	0	1.120023e-09	0.096051227321238	1.0
0	0	1.1245438e-09	0.09615384615384616	1.0
0	0	1.1478438e-09	0.0962566844919786	1.0
0	0	1.1622429e-09	0.09635974304068523	1.0
0	0	1.1623139e-09	0.09646302250803858	1.0
0	0	1.1746586e-09	0.09656652360515021	1.0
0	0	1.1816946e-09	0.0966702470461869	1.0
0	0	1.1820687e-09	0.0967741935483871	1.0
0	0	1.2279033e-09	0.0968783638320775	1.0
0	0	1.230006e-09	0.09698275862068965	1.0
0	0	1.2663763e-09	0.0970873786407767	1.0
0	0	1.2716916e-09	0.09719222462203024	1.0
0	0	1.2873055e-09	0.0972972972972973	1.0
0	0	1.3032999e-09	0.09740259740259741	1.0
0	0	1.3187357e-09	0.09750812567713976	1.0
0	0	1.3369912e-09	0.09761388286334056	1.0
0	0	1.3415355e-09	0.09771986970684039	1.0
0	0	1.3665659e-09	0.09782608695652174	1.0
0	0	1.3690546e-09	0.09793253536452666	1.0
0	0	1.3760918e-09	0.09803921568627451	1.0
0	0	1.4381105e-09	0.09814612868047982	1.0
0	0	1.5355454e-09	0.0982532751091703	1.0
0	0	1.5504813e-09	0.09836065573770492	1.0
0	0	1.6002513e-09	0.09846827133479212	1.0
0	0	1.6299999e-09	0.09857612267250822	1.0
0	0	1.6543649e-09	0.09868421052631579	1.0
0	0	1.6717029e-09	0.09879253567508232	1.0
0	0	1.6909599e-09	0.0989010989010989	1.0
0	0	1.7157975e-09	0.09900990099009901	1.0
0	0	1.7249362e-09	0.09911894273127753	1.0
0	0	1.7476376e-09	0.09922822491730982	1.0
0	0	1.7693043e-09	0.09933774834437085	1.0
0	0	1.8011818e-09	0.09944751381215469	1.0
0	0	1.8446977e-09	0.09955752212389381	1.0
0	0	1.8484416e-09	0.09966777408637874	1.0
0	0	1.8700628e-09	0.09977827050997783	1.0
0	0	1.9128406e-09	0.09988901220865705	1.0
0	0	1.9530733e-09	0.1	1.0
0	0	1.9630637e-09	0.10011123470522804	1.0
0	0	1.9688533e-09	0.10022271714922049	1.0
0	0	1.9700366e-09	0.09921962095875139	0.9888888888888889
0	0	1.9722548e-09	0.09933035714285714	0.9888888888888889
0	0	2.0092945e-09	0.09944134078212291	0.9888888888888889
0	0	2.0442634e-09	0.09955257270693513	0.9888888888888889
0	0	2.0547006e-09	0.09966405375139978	0.9888888888888889
0	0	2.0615114e-09	0.09977578475336323	0.9888888888888889
0	0	2.0960573e-09	0.09988776655443322	0.9888888888888889
0	0	2.1005437e-09	0.1	0.9888888888888889
0	0	2.1105757e-09	0.10011248593925759	0.9888888888888889
0	0	2.1117434e-09	0.10022522522522523	0.9888888888888889
0	0	2.2075612e-09	0.10033821871476889	0.9888888888888889
0	0	2.2228945e-09	0.10045146726862303	0.9888888888888889
0	0	2.226463e-09	0.10056497175141244	0.9888888888888889
0	0	2.2271938e-09	0.10067873303167421	0.9888888888888889
0	0	2.2288127e-09	0.10079275198187995	0.9888888888888889
