iter	thresholded?	epoch	train_loss	train_acc	val_loss	val_acc
1	0	19	0.0475260466337204	0.9875283241271973	0.3240351676940918	0.9602824449539185
1	0	20	0.056839726865291595	0.9871504306793213	0.1901686042547226	0.9646955132484436
1	0	21	0.026440909132361412	0.9894179701805115	0.242219015955925	0.9708737730979919
1	0	22	0.03830384090542793	0.9924414157867432	0.2503960132598877	0.9673433303833008
1	1	1	1.3113216161727905	0.9142101407051086	0.6974447965621948	0.9205648899078369
1	1	2	0.42774632573127747	0.9482237100601196	3.5343329906463623	0.9205648899078369
1	1	3	0.39236563444137573	0.9561602473258972	3.720520496368408	0.9205648899078369
1	1	4	0.14278952777385712	0.9712774157524109	5.2372236251831055	0.9205648899078369
1	1	5	0.09612524509429932	0.9746787548065186	2.7517929077148438	0.9205648899078369
1	1	6	0.13409949839115143	0.9731670618057251	1.595833420753479	0.9223300814628601
1	1	7	0.08391457796096802	0.9780800938606262	1.6430021524429321	0.9285084009170532
1	1	8	0.07976600527763367	0.9837490320205688	0.503716230392456	0.946160614490509
1	1	9	0.05369270220398903	0.9867724776268005	0.25817346572875977	0.9629302620887756
1	1	10	0.06105964630842209	0.9875283241271973	0.41029027104377747	0.9593998193740845
1	1	11	0.09095070511102676	0.9807256460189819	2.1637983322143555	0.4307149052619934
1	1	12	0.06932741403579712	0.9845049381256104	11.703629493713379	0.18358340859413147
1	1	13	0.09801377356052399	0.9822373390197754	0.38888019323349	0.9629302620887756
1	1	14	0.07065548002719879	0.987906277179718	0.3553025722503662	0.9629302620887756
2	0	1	1.4291507005691528	0.8941798806190491	0.30227622389793396	0.9205648899078369
2	0	2	0.264803946018219	0.9281935095787048	1.8792706727981567	0.9205648899078369
2	0	3	0.2206839770078659	0.9365079402923584	1.8454136848449707	0.9205648899078369
2	0	4	0.18668809533119202	0.9429327249526978	1.3570036888122559	0.9205648899078369
2	0	5	0.1434038132429123	0.952003002166748	0.654968798160553	0.9249779582023621
2	0	6	0.12089675664901733	0.963718831539154	0.37731775641441345	0.9311562180519104
2	0	7	0.12255258113145828	0.9656084775924683	0.3866834342479706	0.9311562180519104
2	0	8	0.1117331013083458	0.9682539701461792	0.19916892051696777	0.9523389339447021
2	0	9	0.13159026205539703	0.9716553092002869	0.19942085444927216	0.9629302620887756
2	0	10	0.09680061787366867	0.9686319231987	0.22946740686893463	0.9558693766593933
2	0	11	0.10225719958543777	0.9678760170936584	0.17951074242591858	0.9549867510795593
2	0	12	0.06486597657203674	0.9773242473602295	0.1610735058784485	0.9602824449539185
2	0	13	0.053543005138635635	0.9769463539123535	0.19120019674301147	0.9602824449539185
2	0	14	0.05038448050618172	0.9814814925193787	0.12551429867744446	0.9673433303833008
2	0	15	0.05865997076034546	0.9799697399139404	0.16777527332305908	0.9435127973556519
2	0	16	0.05451732501387596	0.9829931855201721	0.19060471653938293	0.9629302620887756
2	0	17	0.04299722611904144	0.9845049381256104	0.09902936965227127	0.9708737730979919
2	0	18	0.023738116025924683	0.9913076162338257	0.22538763284683228	0.9646955132484436
2	0	19	0.023341286927461624	0.9897959232330322	0.15077988803386688	0.9735216498374939
2	0	20	0.022024182602763176	0.9916855692863464	0.20366694033145905	0.9708737730979919
2	0	21	0.03152156621217728	0.987906277179718	0.22006481885910034	0.9682259559631348
2	0	22	0.047328293323516846	0.9811035394668579	0.24620771408081055	0.9664607048034668
2	0	23	0.044575776904821396	0.9856386780738831	0.1620195358991623	0.9735216498374939
2	0	24	0.023741891607642174	0.9920634627342224	0.16654744744300842	0.9744042158126831
2	0	25	0.01650726981461048	0.9935752153396606	0.1054304987192154	0.9796999096870422
2	0	26	0.024709245190024376	0.9920634627342224	0.1915007382631302	0.9735216498374939
2	0	27	0.02682643011212349	0.990173876285553	0.25824081897735596	0.969991147518158
2	0	28	0.028964092954993248	0.9916855692863464	0.19728824496269226	0.9735216498374939
2	0	29	0.037680093199014664	0.9875283241271973	0.1156424731016159	0.969991147518158
2	0	30	0.04963500052690506	0.9863945841789246	0.17736642062664032	0.9779346585273743
2	1	1	1.3576451539993286	0.9160997867584229	0.824467658996582	0.34245365858078003
2	1	2	0.7512458562850952	0.9436885714530945	0.374828964471817	0.8834951519966125
2	1	3	0.28848016262054443	0.9546485543251038	6.421277046203613	0.9205648899078369
2	1	4	0.16603054106235504	0.9652305245399475	4.447788715362549	0.9205648899078369
2	1	5	0.1220979318022728	0.9720332622528076	4.143922805786133	0.9205648899078369
2	1	6	0.1514325886964798	0.9720332622528076	2.8748865127563477	0.9249779582023621
2	1	7	0.08574577420949936	0.9792138934135437	2.3400845527648926	0.9320388436317444
2	1	8	0.0776037871837616	0.9822373390197754	0.5186949372291565	0.9514563083648682
2	1	9	0.05159665644168854	0.9875283241271973	0.9716330170631409	0.948808491230011
2	1	10	0.04960156977176666	0.9882842302322388	0.4206005930900574	0.9558693766593933
2	1	11	0.05979055166244507	0.9852607846260071	0.6390204429626465	0.9549867510795593
2	1	12	0.055160775780677795	0.9852607846260071	0.4392721652984619	0.9541041254997253
2	1	13	0.0561954490840435	0.9875283241271973	0.8038523197174072	0.9585171937942505
2	1	14	0.10418538749217987	0.9829931855201721	1.2105985879898071	0.8473080396652222
2	1	15	0.30366748571395874	0.9603174328804016	1.1346017122268677	0.9532215595245361
2	1	16	0.14826646447181702	0.978458046913147	0.5539997220039368	0.9567520022392273
2	1	17	0.12370356917381287	0.9799697399139404	1.103257417678833	0.656663715839386
2	1	18	0.07333743572235107	0.9886621236801147	0.5233856439590454	0.9602824449539185
2	1	19	0.04444980248808861	0.9916855692863464	0.6714732646942139	0.9611650705337524
2	1	20	0.04398999735713005	0.9913076162338257	0.607416570186615	0.9620476365089417
2	1	21	0.07811791449785233	0.9875283241271973	0.5381131172180176	0.9611650705337524
2	1	22	0.05871276557445526	0.9875283241271973	0.9017384648323059	0.9576346278190613
2	1	23	0.033623356372117996	0.9920634627342224	0.762407660484314	0.9576346278190613
2	1	24	0.033207006752491	0.9928193688392639	1.1920870542526245	0.8102383017539978
2	1	25	0.06579277664422989	0.9882842302322388	1.3834930658340454	0.9620476365089417
3	0	1	1.0088798999786377	0.8904005885124207	1.5578734874725342	0.9205648899078369
3	0	2	0.2870916724205017	0.930083155632019	17.025304794311523	0.08120035380125046
3	0	3	0.2544827461242676	0.9293273091316223	1.3310372829437256	0.9205648899078369
3	0	4	0.21549993753433228	0.9410430788993835	1.2720054388046265	0.9205648899078369
3	0	5	0.15626026690006256	0.9550264477729797	0.6744353175163269	0.9258605241775513
3	0	6	0.14273257553577423	0.9606953859329224	0.5512089729309082	0.9276257753372192
3	0	7	0.09991587698459625	0.9686319231987	0.19843673706054688	0.947043240070343
3	0	8	0.10379166901111603	0.9686319231987	0.1631479412317276	0.9523389339447021
3	0	9	0.075497105717659	0.9746787548065186	0.15610182285308838	0.9708737730979919
3	0	10	0.05603121966123581	0.9799697399139404	0.14062155783176422	0.9629302620887756
3	0	11	0.04558208957314491	0.9841269850730896	0.3252648413181305	0.9541041254997253
3	0	12	0.04526875913143158	0.9811035394668579	0.10775254666805267	0.9770520925521851
3	0	13	0.0353892557322979	0.9841269850730896	0.13007450103759766	0.9682259559631348
3	0	14	0.02542036399245262	0.987906277179718	0.2428569793701172	0.9443954229354858
3	0	15	0.03547121584415436	0.987906277179718	0.21608583629131317	0.9673433303833008
3	0	16	0.06688908487558365	0.9792138934135437	1.0969398021697998	0.9390997290611267
3	0	17	0.09246419370174408	0.9765684008598328	0.33400219678878784	0.948808491230011
3	1	1	1.1441103219985962	0.9259259104728699	0.8310269117355347	0.9205648899078369
3	1	2	0.5757506489753723	0.944822371006012	1.5006928443908691	0.9205648899078369
3	1	3	0.2707882225513458	0.9561602473258972	1.0259836912155151	0.9205648899078369
3	1	4	0.16893552243709564	0.9656084775924683	2.2882707118988037	0.9205648899078369
3	1	5	0.12401038408279419	0.9754346013069153	2.6643154621124268	0.9196822643280029
3	1	6	0.1418914496898651	0.9773242473602295	1.6425641775131226	0.9267431497573853
3	1	7	0.0529332309961319	0.987906277179718	1.0033326148986816	0.9426301717758179
3	1	8	0.11486590653657913	0.9811035394668579	2.292684555053711	0.9364519119262695
3	1	9	0.1417085975408554	0.9773242473602295	0.43178656697273254	0.9532215595245361
3	1	10	0.1295996606349945	0.9807256460189819	0.5381946563720703	0.9620476365089417
3	1	11	0.055134646594524384	0.9890400767326355	1.2280827760696411	0.9576346278190613
3	1	12	0.0928114578127861	0.9833711385726929	0.6268296837806702	0.9664607048034668
3	1	13	0.05650993809103966	0.990551769733429	0.8019198179244995	0.9646955132484436
3	1	14	0.06253299117088318	0.9894179701805115	0.9232483506202698	0.9638128876686096
3	1	15	0.026129093021154404	0.9962207078933716	0.8441920876502991	0.9682259559631348
3	1	16	0.02848917990922928	0.9950869083404541	0.6148147583007812	0.9682259559631348
3	1	17	0.028932873159646988	0.9939531087875366	0.6349365711212158	0.9620476365089417
3	1	18	0.032141704112291336	0.9939531087875366	0.6432514190673828	0.9691085815429688
3	1	19	0.06023192033171654	0.9928193688392639	0.8238061666488647	0.9646955132484436
3	1	20	0.026888471096754074	0.9954648613929749	0.99406898021698	0.9655781388282776
3	1	21	0.06839577108621597	0.9939531087875366	1.6490434408187866	0.9673433303833008
3	1	22	0.25316256284713745	0.9754346013069153	1.4738608598709106	0.9567520022392273
3	1	23	0.1979682445526123	0.9814814925193787	1.6880297660827637	0.9655781388282776
4	0	1	0.9520625472068787	0.8892667889595032	19.14858627319336	0.07943512499332428
4	0	2	0.3370400369167328	0.918367326259613	4.3967204093933105	0.07943512499332428
4	0	3	0.30603933334350586	0.920634925365448	2.6028919219970703	0.08120035380125046
4	0	4	0.30094438791275024	0.920634925365448	0.38857704401016235	0.8720211982727051
4	0	5	0.30461448431015015	0.920634925365448	0.29489877820014954	0.9205648899078369
4	0	6	0.2922374904155731	0.920634925365448	0.2659968137741089	0.9205648899078369
4	0	7	0.2780250906944275	0.9179894328117371	0.41331374645233154	0.9205648899078369
4	0	8	0.2775207757949829	0.9225245714187622	0.3274689316749573	0.9205648899078369
4	0	9	0.24758978188037872	0.9255480170249939	0.29055601358413696	0.9214474558830261
4	0	10	0.25783029198646545	0.9217687249183655	0.2309236079454422	0.9205648899078369
4	0	11	0.2100726217031479	0.9319728016853333	0.8270583748817444	0.2921447455883026
4	0	12	0.22602765262126923	0.9259259104728699	0.31746336817741394	0.9258605241775513
4	0	13	0.20741517841815948	0.9383975863456726	0.5637916326522827	0.9267431497573853
4	0	14	0.1451827436685562	0.9504913091659546	0.15563634037971497	0.9452780485153198
4	0	15	0.10668350011110306	0.9610733389854431	0.30603429675102234	0.9452780485153198
4	0	16	0.11559946835041046	0.9572940468788147	0.432634174823761	0.9355692863464355
4	0	17	0.12168227136135101	0.9629629850387573	0.24920284748077393	0.9373345375061035
4	0	18	0.08539876341819763	0.9727891087532043	0.20370279252529144	0.9435127973556519
4	0	19	0.0769096314907074	0.9735449552536011	0.12287847697734833	0.9664607048034668
4	0	20	0.07052005082368851	0.9795918464660645	0.20060592889785767	0.9514563083648682
4	0	21	0.059475306421518326	0.9814814925193787	0.12926919758319855	0.9638128876686096
4	0	22	0.06424207985401154	0.978458046913147	0.469022274017334	0.9435127973556519
4	0	23	0.05332299694418907	0.9826152920722961	0.09749770164489746	0.9717563986778259
4	0	24	0.03580727428197861	0.9852607846260071	0.10133200138807297	0.9708737730979919
4	0	25	0.02926870435476303	0.987906277179718	0.097674660384655	0.9788172841072083
4	0	26	0.04413190856575966	0.9860166311264038	0.23264023661613464	0.9532215595245361
4	0	27	0.051871392875909805	0.9822373390197754	0.17172099649906158	0.9761694669723511
4	0	28	0.047153085470199585	0.9841269850730896	0.0820256918668747	0.9726390242576599
4	0	29	0.04562512785196304	0.9807256460189819	0.0951867401599884	0.9770520925521851
4	0	30	0.03364766389131546	0.9860166311264038	0.11763070523738861	0.9788172841072083
4	1	1	1.121389627456665	0.9070294499397278	0.3113173246383667	0.9170344471931458
4	1	2	0.5486859083175659	0.942554771900177	3.2593770027160645	0.9205648899078369
4	1	3	0.28776586055755615	0.952003002166748	0.8762502670288086	0.9205648899078369
4	1	4	0.20687702298164368	0.966364324092865	2.7398691177368164	0.2497793436050415
4	1	5	0.16442953050136566	0.9697656631469727	0.45838215947151184	0.9373345375061035
4	1	6	0.09522679448127747	0.9780800938606262	1.4306929111480713	0.9276257753372192
4	1	7	0.08720292896032333	0.9769463539123535	0.6493340730667114	0.9417475461959839
4	1	8	0.05121554434299469	0.9848828315734863	0.335243821144104	0.9602824449539185
4	1	9	0.043536216020584106	0.9886621236801147	0.32268694043159485	0.9620476365089417
4	1	10	0.05107811465859413	0.9867724776268005	0.3626042604446411	0.9611650705337524
4	1	11	0.03509954363107681	0.9890400767326355	0.44848862290382385	0.9602824449539185
4	1	12	0.04551715776324272	0.9890400767326355	0.40318048000335693	0.9593998193740845
4	1	13	0.03752497583627701	0.9897959232330322	0.40022557973861694	0.9638128876686096
4	1	14	0.030782153829932213	0.9920634627342224	0.354580283164978	0.9682259559631348
4	1	15	0.05475170165300369	0.9894179701805115	0.4188523590564728	0.9505736827850342
4	1	16	0.21286222338676453	0.9803476929664612	3.5303657054901123	0.43424537777900696
4	1	17	0.20744213461875916	0.9777022004127502	0.7024175524711609	0.9576346278190613
4	1	18	0.13795645534992218	0.9799697399139404	0.708379864692688	0.9611650705337524
4	1	19	0.03918861225247383	0.9897959232330322	0.8741009831428528	0.9682259559631348
