iteration,thresholded?,threshold,precision,recall
0,1,0,0.0794351279788173,1
0,1,2.2984148E-27,0.0795755968169761,1
0,1,6.1902167E-25,0.079646017699115,1
0,1,6.0631137E-22,0.0797165633303809,1
0,1,3.6496729E-19,0.0797872340425532,1
0,1,8.6183555E-19,0.0798580301685892,1
0,1,1.5884943E-17,0.0799289520426288,1
0,1,3.7003143E-16,0.08,1
0,1,1.722981E-15,0.0800711743772242,1
0,1,7.293839E-15,0.0801424755120214,1
0,1,7.149521E-14,0.0802139037433155,1
0,1,1.2418182E-13,0.08028545941124,1
0,1,1.2970678E-13,0.0803571428571429,1
0,1,1.4111746E-13,0.0804289544235925,1
0,1,2.0842327E-13,0.0805008944543828,1
0,1,2.195338E-13,0.0805729632945389,1
0,1,3.0304071E-13,0.0806451612903226,1
0,1,3.3331682E-13,0.0807174887892377,1
0,1,3.4944766E-13,0.0807899461400359,1
0,1,3.6786177E-13,0.0808625336927224,1
0,1,4.0425606E-13,0.0809352517985612,1
0,1,4.07335E-13,0.081008100810081,1
0,1,4.3425474E-13,0.0810810810810811,1
0,1,4.375204E-13,0.0811541929666366,1
0,1,4.402477E-13,0.0812274368231047,1
0,1,4.962051E-13,0.0813008130081301,1
0,1,5.009494E-13,0.081374321880651,1
0,1,7.2909533E-13,0.081447963800905,1
0,1,9.528004E-13,0.0815217391304348,1
0,1,1.0888714E-12,0.0815956482320943,1
0,1,1.0897357E-12,0.0816696914700544,1
0,1,1.2802174E-12,0.0817438692098093,1
0,1,1.4975309E-12,0.0818181818181818,1
0,1,1.5117426E-12,0.0818926296633303,1
0,1,2.512249E-12,0.0819672131147541,1
0,1,2.7735598E-12,0.0820419325432999,1
0,1,3.0334157E-12,0.0821167883211679,1
0,1,3.1198488E-12,0.0812785388127854,0.988888888888889
0,1,3.2593123E-12,0.0813528336380256,0.988888888888889
0,1,3.5872273E-12,0.0814272644098811,0.988888888888889
0,1,5.5454617E-12,0.0815018315018315,0.988888888888889
0,1,6.2903194E-12,0.0815765352887259,0.988888888888889
0,1,8.7131274E-12,0.081651376146789,0.988888888888889
0,1,1.075624E-11,0.0817263544536272,0.988888888888889
0,1,2.0266356E-11,0.0818014705882353,0.988888888888889
0,1,2.1142522E-11,0.0818767249310028,0.988888888888889
0,1,2.6824504E-11,0.0819521178637201,0.988888888888889
0,1,3.029116E-11,0.0820276497695853,0.988888888888889
0,1,3.3158355E-11,0.0821033210332103,0.988888888888889
0,1,3.55392E-11,0.0821791320406279,0.988888888888889
0,1,3.769436E-11,0.0822550831792976,0.988888888888889
0,1,4.4624467E-11,0.0823311748381129,0.988888888888889
0,1,5.5802876E-11,0.0824074074074074,0.988888888888889
0,1,8.273536E-11,0.082483781278962,0.988888888888889
0,1,1.0982042E-10,0.0825602968460111,0.988888888888889
0,1,1.2685344E-10,0.0826369545032498,0.988888888888889
0,1,1.2873932E-10,0.0827137546468402,0.988888888888889
0,1,1.5435758E-10,0.0827906976744186,0.988888888888889
0,1,1.6440935E-10,0.0828677839851024,0.988888888888889
0,1,1.8626148E-10,0.0829450139794967,0.988888888888889
0,1,2.9984273E-10,0.0830223880597015,0.988888888888889
0,1,3.1733255E-10,0.0830999066293184,0.988888888888889
0,1,3.3082187E-10,0.0831775700934579,0.988888888888889
0,1,3.696728E-10,0.0832553788587465,0.988888888888889
0,1,4.141592E-10,0.0833333333333333,0.988888888888889
0,1,4.342388E-10,0.0834114339268978,0.988888888888889
0,1,4.3648585E-10,0.0834896810506567,0.988888888888889
0,1,4.5590892E-10,0.0835680751173709,0.988888888888889
0,1,5.462253E-10,0.0836466165413534,0.988888888888889
0,1,7.5028017E-10,0.083725305738476,0.988888888888889
0,1,7.8982676E-10,0.083804143126177,0.988888888888889
0,1,8.144681E-10,0.0838831291234684,0.988888888888889
0,1,8.362114E-10,0.0839622641509434,0.988888888888889
0,1,9.482441E-10,0.0840415486307838,0.988888888888889
0,1,9.824436E-10,0.0841209829867675,0.988888888888889
0,1,0.0000000010361384,0.0842005676442762,0.988888888888889
0,1,0.0000000011046332,0.084280303030303,0.988888888888889
0,1,0.0000000011292295,0.0843601895734597,0.988888888888889
0,1,0.0000000011552899,0.0844402277039848,0.988888888888889
0,1,0.0000000011661,0.0845204178537512,0.988888888888889
0,1,0.0000000011897866,0.0846007604562738,0.988888888888889
0,1,0.0000000013049765,0.0846812559467174,0.988888888888889
0,1,0.0000000017140771,0.0847619047619048,0.988888888888889
0,1,0.0000000017513883,0.0848427073403241,0.988888888888889
0,1,0.0000000017634286,0.0849236641221374,0.988888888888889
0,1,0.0000000022171487,0.0850047755491882,0.988888888888889
0,1,0.0000000022434035,0.0850860420650096,0.988888888888889
0,1,0.0000000025762972,0.0851674641148325,0.988888888888889
0,1,0.000000002751235,0.0852490421455939,0.988888888888889
0,1,0.0000000028198328,0.0853307766059444,0.988888888888889
0,1,0.0000000030433072,0.0854126679462572,0.988888888888889
0,1,0.000000004737162,0.0854947166186359,0.988888888888889
0,1,0.0000000047749174,0.0855769230769231,0.988888888888889
0,1,0.0000000048369464,0.0856592877767084,0.988888888888889
0,1,0.000000005041634,0.0857418111753372,0.988888888888889
0,1,0.0000000054369043,0.085824493731919,0.988888888888889
0,1,0.000000005703046,0.0859073359073359,0.988888888888889
0,1,0.0000000058932903,0.0859903381642512,0.988888888888889
0,1,0.000000007084179,0.086073500967118,0.988888888888889
0,1,0.000000007454934,0.085188770571152,0.977777777777778
0,1,0.0000000075331625,0.0852713178294574,0.977777777777778
0,1,0.0000000078344895,0.0853540252182347,0.977777777777778
0,1,0.00000000878359,0.0854368932038835,0.977777777777778
0,1,0.000000008944811,0.0855199222546161,0.977777777777778
0,1,0.00000000947384,0.0856031128404669,0.977777777777778
0,1,0.000000009965325,0.0856864654333009,0.977777777777778
0,1,0.000000010487686,0.0857699805068226,0.977777777777778
0,1,0.0000000108752864,0.0858536585365854,0.977777777777778
0,1,0.0000000120414505,0.0859375,0.977777777777778
0,1,0.000000013431005,0.0860215053763441,0.977777777777778
0,1,0.000000013947241,0.086105675146771,0.977777777777778
0,1,0.00000001521291,0.0861900097943193,0.977777777777778
0,1,0.000000018838538,0.0862745098039216,0.977777777777778
0,1,0.000000018923021,0.0863591756624141,0.977777777777778
0,1,0.000000018966276,0.0864440078585462,0.977777777777778
0,1,0.000000019559673,0.0865290068829892,0.977777777777778
0,1,0.000000023234907,0.0866141732283464,0.977777777777778
0,1,0.000000024433065,0.0866995073891626,0.977777777777778
0,1,0.000000025960688,0.0867850098619329,0.977777777777778
0,1,0.000000027223022,0.0868706811451135,0.977777777777778
0,1,0.000000027857384,0.0869565217391304,0.977777777777778
