iter	thresholded?	threshold	precision	recall
0	1	0.0	0.07957559681697612	1.0
0	1	0.0005	1.0	0.36666666666666664
0	1	0.001	1.0	0.34444444444444444
0	1	0.0015	1.0	0.32222222222222224
0	1	0.002	1.0	0.3111111111111111
0	1	0.0025	1.0	0.3
0	1	0.003	1.0	0.3
0	1	0.0035	1.0	0.3
0	1	0.004	1.0	0.28888888888888886
0	1	0.0045000000000000005	1.0	0.28888888888888886
0	1	0.005	1.0	0.28888888888888886
0	1	0.0055	1.0	0.28888888888888886
0	1	0.006	1.0	0.2777777777777778
0	1	0.006500000000000001	1.0	0.2777777777777778
0	1	0.007	1.0	0.2777777777777778
0	1	0.0075	1.0	0.2777777777777778
0	1	0.008	1.0	0.2777777777777778
0	1	0.0085	1.0	0.2777777777777778
0	1	0.009000000000000001	1.0	0.2777777777777778
0	1	0.0095	1.0	0.2777777777777778
0	1	0.01	1.0	0.2777777777777778
0	1	0.0105	1.0	0.2777777777777778
0	1	0.011	1.0	0.2777777777777778
0	1	0.0115	1.0	0.2777777777777778
0	1	0.012	1.0	0.2777777777777778
0	1	0.0125	1.0	0.2777777777777778
0	1	0.013000000000000001	1.0	0.2777777777777778
0	1	0.0135	1.0	0.2777777777777778
0	1	0.014	1.0	0.2777777777777778
0	1	0.0145	1.0	0.2777777777777778
0	1	0.015	1.0	0.2777777777777778
0	1	0.0155	1.0	0.2777777777777778
0	1	0.016	1.0	0.2777777777777778
0	1	0.0165	1.0	0.2777777777777778
0	1	0.017	1.0	0.26666666666666666
0	1	0.0175	1.0	0.26666666666666666
0	1	0.018000000000000002	1.0	0.26666666666666666
0	1	0.0185	1.0	0.26666666666666666
0	1	0.019	1.0	0.26666666666666666
0	1	0.0195	1.0	0.26666666666666666
0	1	0.02	1.0	0.26666666666666666
0	1	0.0205	1.0	0.26666666666666666
0	1	0.021	1.0	0.26666666666666666
0	1	0.021500000000000002	1.0	0.26666666666666666
0	1	0.022	1.0	0.26666666666666666
0	1	0.0225	1.0	0.26666666666666666
0	1	0.023	1.0	0.26666666666666666
0	1	0.0235	1.0	0.26666666666666666
0	1	0.024	1.0	0.26666666666666666
0	1	0.0245	1.0	0.26666666666666666
0	1	0.025	1.0	0.26666666666666666
0	1	0.025500000000000002	1.0	0.26666666666666666
0	1	0.026000000000000002	1.0	0.26666666666666666
0	1	0.0265	1.0	0.26666666666666666
0	1	0.027	1.0	0.26666666666666666
0	1	0.0275	1.0	0.26666666666666666
0	1	0.028	1.0	0.26666666666666666
0	1	0.0285	1.0	0.26666666666666666
0	1	0.029	1.0	0.26666666666666666
0	1	0.029500000000000002	1.0	0.26666666666666666
0	1	0.03	1.0	0.26666666666666666
0	1	0.0305	1.0	0.26666666666666666
0	1	0.031	1.0	0.26666666666666666
0	1	0.0315	1.0	0.26666666666666666
0	1	0.032	1.0	0.26666666666666666
0	1	0.0325	1.0	0.26666666666666666
0	1	0.033	1.0	0.26666666666666666
0	1	0.0335	1.0	0.26666666666666666
0	1	0.034	1.0	0.26666666666666666
0	1	0.0345	1.0	0.26666666666666666
0	1	0.035	1.0	0.26666666666666666
0	1	0.035500000000000004	1.0	0.26666666666666666
0	1	0.036000000000000004	1.0	0.26666666666666666
0	1	0.0365	1.0	0.26666666666666666
0	1	0.037	1.0	0.26666666666666666
0	1	0.0375	1.0	0.26666666666666666
0	1	0.038	1.0	0.26666666666666666
0	1	0.0385	1.0	0.26666666666666666
0	1	0.039	1.0	0.26666666666666666
0	1	0.0395	1.0	0.26666666666666666
0	1	0.04	1.0	0.26666666666666666
0	1	0.0405	1.0	0.26666666666666666
0	1	0.041	1.0	0.26666666666666666
0	1	0.0415	1.0	0.25555555555555554
0	1	0.042	1.0	0.25555555555555554
0	1	0.0425	1.0	0.25555555555555554
0	1	0.043000000000000003	1.0	0.25555555555555554
0	1	0.043500000000000004	1.0	0.25555555555555554
0	1	0.044	1.0	0.25555555555555554
0	1	0.0445	1.0	0.25555555555555554
0	1	0.045	1.0	0.24444444444444444
0	1	0.0455	1.0	0.24444444444444444
0	1	0.046	1.0	0.24444444444444444
0	1	0.0465	1.0	0.23333333333333334
0	1	0.047	1.0	0.23333333333333334
0	1	0.0475	1.0	0.23333333333333334
0	1	0.048	1.0	0.23333333333333334
0	1	0.0485	1.0	0.23333333333333334
0	1	0.049	1.0	0.23333333333333334
0	1	0.0495	1.0	0.23333333333333334
0	1	0.05	1.0	0.23333333333333334
0	1	0.0505	1.0	0.23333333333333334
0	1	0.051000000000000004	1.0	0.23333333333333334
0	1	0.051500000000000004	1.0	0.23333333333333334
0	1	0.052000000000000005	1.0	0.23333333333333334
0	1	0.0525	1.0	0.23333333333333334
0	1	0.053	1.0	0.23333333333333334
0	1	0.0535	1.0	0.23333333333333334
0	1	0.054	1.0	0.23333333333333334
0	1	0.0545	1.0	0.23333333333333334
1	1	0.0	0.0794351279788173	1.0
1	1	0.0005	0.081651376146789	0.9888888888888889
1	1	0.001	0.08396946564885496	0.9777777777777777
1	1	0.0015	0.08537782139352307	0.9666666666666667
1	1	0.002	0.08811475409836066	0.9555555555555556
1	1	0.0025	0.09042553191489362	0.9444444444444444
1	1	0.003	0.09249183895538629	0.9444444444444444
1	1	0.0035	0.09486607142857142	0.9444444444444444
1	1	0.004	0.09485714285714286	0.9222222222222223
1	1	0.0045000000000000005	0.09787735849056604	0.9222222222222223
1	1	0.005	0.10134310134310134	0.9222222222222223
1	1	0.0055	0.10532994923857868	0.9222222222222223
1	1	0.006	0.10949868073878628	0.9222222222222223
1	1	0.006500000000000001	0.11231393775372124	0.9222222222222223
1	1	0.007	0.11673699015471167	0.9222222222222223
1	1	0.0075	0.12205882352941176	0.9222222222222223
1	1	0.008	0.12752721617418353	0.9111111111111111
1	1	0.0085	0.13213703099510604	0.9
1	1	0.009000000000000001	0.1386986301369863	0.9
1	1	0.0095	0.14545454545454545	0.8888888888888888
1	1	0.01	0.14849624060150377	0.8777777777777778
1	1	0.0105	0.15217391304347827	0.8555555555555555
1	1	0.011	0.16244725738396623	0.8555555555555555
1	1	0.0115	0.16853932584269662	0.8333333333333334
1	1	0.012	0.1761904761904762	0.8222222222222222
1	1	0.0125	0.18434343434343434	0.8111111111111111
1	1	0.013000000000000001	0.1972972972972973	0.8111111111111111
1	1	0.0135	0.20224719101123595	0.8
1	1	0.014	0.21114369501466276	0.8
1	1	0.0145	0.2191358024691358	0.7888888888888889
1	1	0.015	0.2305194805194805	0.7888888888888889
1	1	0.0155	0.2413793103448276	0.7777777777777778
1	1	0.016	0.24468085106382978	0.7666666666666667
1	1	0.0165	0.25	0.7555555555555555
1	1	0.017	0.25769230769230766	0.7444444444444445
1	1	0.0175	0.2682926829268293	0.7333333333333333
1	1	0.018000000000000002	0.2907488986784141	0.7333333333333333
1	1	0.0185	0.29767441860465116	0.7111111111111111
1	1	0.019	0.31840796019900497	0.7111111111111111
1	1	0.0195	0.32142857142857145	0.7
1	1	0.02	0.3351063829787234	0.7
1	1	0.0205	0.3442622950819672	0.7
1	1	0.021	0.3485714285714286	0.6777777777777778
1	1	0.021500000000000002	0.35502958579881655	0.6666666666666666
1	1	0.022	0.36363636363636365	0.6666666666666666
1	1	0.0225	0.36809815950920244	0.6666666666666666
1	1	0.023	0.375	0.6666666666666666
1	1	0.0235	0.3881578947368421	0.6555555555555556
1	1	0.024	0.4013605442176871	0.6555555555555556
1	1	0.0245	0.4142857142857143	0.6444444444444445
1	1	0.025	0.42028985507246375	0.6444444444444445
1	1	0.025500000000000002	0.42962962962962964	0.6444444444444445
1	1	0.026000000000000002	0.4318181818181818	0.6333333333333333
1	1	0.0265	0.4453125	0.6333333333333333
1	1	0.027	0.47107438016528924	0.6333333333333333
1	1	0.0275	0.475	0.6333333333333333
1	1	0.028	0.4789915966386555	0.6333333333333333
1	1	0.0285	0.4827586206896552	0.6222222222222222
1	1	0.029	0.49557522123893805	0.6222222222222222
1	1	0.029500000000000002	0.509090909090909	0.6222222222222222
1	1	0.03	0.5092592592592593	0.6111111111111112
1	1	0.0305	0.5188679245283019	0.6111111111111112
1	1	0.031	0.5392156862745098	0.6111111111111112
1	1	0.0315	0.5567010309278351	0.6
1	1	0.032	0.574468085106383	0.6
1	1	0.0325	0.5869565217391305	0.6
1	1	0.033	0.6	0.6
1	1	0.0335	0.6022727272727273	0.5888888888888889
1	1	0.034	0.6309523809523809	0.5888888888888889
1	1	0.0345	0.6341463414634146	0.5777777777777777
1	1	0.035	0.6455696202531646	0.5666666666666667
1	1	0.035500000000000004	0.68	0.5666666666666667
1	1	0.036000000000000004	0.7183098591549296	0.5666666666666667
1	1	0.0365	0.7285714285714285	0.5666666666666667
1	1	0.037	0.746268656716418	0.5555555555555556
1	1	0.0375	0.7538461538461538	0.5444444444444444
1	1	0.038	0.765625	0.5444444444444444
1	1	0.0385	0.7777777777777778	0.5444444444444444
1	1	0.039	0.7777777777777778	0.5444444444444444
1	1	0.0395	0.7777777777777778	0.5444444444444444
1	1	0.04	0.7777777777777778	0.5444444444444444
1	1	0.0405	0.8032786885245902	0.5444444444444444
1	1	0.041	0.8032786885245902	0.5444444444444444
1	1	0.0415	0.8032786885245902	0.5444444444444444
1	1	0.042	0.8	0.5333333333333333
1	1	0.0425	0.8	0.5333333333333333
1	1	0.043000000000000003	0.8	0.5333333333333333
1	1	0.043500000000000004	0.7931034482758621	0.5111111111111111
1	1	0.044	0.8070175438596491	0.5111111111111111
1	1	0.0445	0.8070175438596491	0.5111111111111111
1	1	0.045	0.8181818181818182	0.5
1	1	0.0455	0.8181818181818182	0.5
1	1	0.046	0.8333333333333334	0.5
1	1	0.0465	0.8333333333333334	0.5
1	1	0.047	0.8333333333333334	0.5
1	1	0.0475	0.8333333333333334	0.5
1	1	0.048	0.8333333333333334	0.5
1	1	0.0485	0.8490566037735849	0.5
1	1	0.049	0.8490566037735849	0.5
1	1	0.0495	0.8490566037735849	0.5
1	1	0.05	0.8490566037735849	0.5
1	1	0.0505	0.8461538461538461	0.4888888888888889
1	1	0.051000000000000004	0.8461538461538461	0.4888888888888889
1	1	0.051500000000000004	0.8461538461538461	0.4888888888888889
1	1	0.052000000000000005	0.8461538461538461	0.4888888888888889
1	1	0.0525	0.8627450980392157	0.4888888888888889
1	1	0.053	0.88	0.4888888888888889
1	1	0.0535	0.88	0.4888888888888889
1	1	0.054	0.88	0.4888888888888889
1	1	0.0545	0.88	0.4888888888888889
2	1	0.0	0.07957559681697612	1.0
2	1	0.0005	0.8977272727272727	0.8777777777777778
2	1	0.001	0.8977272727272727	0.8777777777777778
2	1	0.0015	0.9156626506024096	0.8444444444444444
2	1	0.002	0.935064935064935	0.8
2	1	0.0025	0.935064935064935	0.8
2	1	0.003	0.9333333333333333	0.7777777777777778
2	1	0.0035	0.9324324324324325	0.7666666666666667
2	1	0.004	0.9324324324324325	0.7666666666666667
2	1	0.0045000000000000005	0.9324324324324325	0.7666666666666667
2	1	0.005	0.9315068493150684	0.7555555555555555
2	1	0.0055	0.9315068493150684	0.7555555555555555
2	1	0.006	0.9315068493150684	0.7555555555555555
2	1	0.006500000000000001	0.9444444444444444	0.7555555555555555
2	1	0.007	0.9444444444444444	0.7555555555555555
2	1	0.0075	0.9436619718309859	0.7444444444444445
2	1	0.008	0.9436619718309859	0.7444444444444445
2	1	0.0085	0.9428571428571428	0.7333333333333333
2	1	0.009000000000000001	0.9428571428571428	0.7333333333333333
2	1	0.0095	0.9428571428571428	0.7333333333333333
2	1	0.01	0.9565217391304348	0.7333333333333333
2	1	0.0105	0.9565217391304348	0.7333333333333333
2	1	0.011	0.9565217391304348	0.7333333333333333
