threshold	precision	recall
0.0	0.0794351279788173	1.0
0.0005	0.13224368499257058	0.9888888888888889
0.001	0.1588447653429603	0.9777777777777777
0.0015	0.18238993710691823	0.9666666666666667
0.002	0.20567375886524822	0.9666666666666667
0.0025	0.2230769230769231	0.9666666666666667
0.003	0.2409972299168975	0.9666666666666667
0.0035	0.258160237388724	0.9666666666666667
0.004	0.27358490566037735	0.9666666666666667
0.0045000000000000005	0.28431372549019607	0.9666666666666667
0.005	0.2979452054794521	0.9666666666666667
0.0055	0.30526315789473685	0.9666666666666667
0.006	0.3210332103321033	0.9666666666666667
0.006500000000000001	0.33079847908745247	0.9666666666666667
0.007	0.3359073359073359	0.9666666666666667
0.0075	0.33984375	0.9666666666666667
0.008	0.3466135458167331	0.9666666666666667
0.0085	0.3551020408163265	0.9666666666666667
0.009000000000000001	0.36099585062240663	0.9666666666666667
0.0095	0.3670886075949367	0.9666666666666667
0.01	0.375	0.9666666666666667
0.0105	0.3815789473684211	0.9666666666666667
0.011	0.38839285714285715	0.9666666666666667
0.0115	0.3936651583710407	0.9666666666666667
0.012	0.4027777777777778	0.9666666666666667
0.0125	0.4084507042253521	0.9666666666666667
0.013000000000000001	0.4142857142857143	0.9666666666666667
0.0135	0.4182692307692308	0.9666666666666667
0.014	0.42857142857142855	0.9666666666666667
0.0145	0.42857142857142855	0.9666666666666667
0.015	0.435	0.9666666666666667
0.0155	0.4393939393939394	0.9666666666666667
0.016	0.44387755102040816	0.9666666666666667
0.0165	0.4484536082474227	0.9666666666666667
0.017	0.45789473684210524	0.9666666666666667
0.0175	0.4603174603174603	0.9666666666666667
0.018000000000000002	0.46524064171123	0.9666666666666667
0.0185	0.47282608695652173	0.9666666666666667
0.019	0.47802197802197804	0.9666666666666667
0.0195	0.48333333333333334	0.9666666666666667
0.02	0.4860335195530726	0.9666666666666667
0.0205	0.48314606741573035	0.9555555555555556
0.021	0.48314606741573035	0.9555555555555556
0.021500000000000002	0.4858757062146893	0.9555555555555556
0.022	0.4942528735632184	0.9555555555555556
0.0225	0.5	0.9444444444444444
0.023	0.5089820359281437	0.9444444444444444
0.0235	0.5120481927710844	0.9444444444444444
0.024	0.5182926829268293	0.9444444444444444
0.0245	0.5214723926380368	0.9444444444444444
0.025	0.5214723926380368	0.9444444444444444
0.025500000000000002	0.5246913580246914	0.9444444444444444
0.026000000000000002	0.53125	0.9444444444444444
0.0265	0.53125	0.9444444444444444
0.027	0.5379746835443038	0.9444444444444444
0.0275	0.5379746835443038	0.9444444444444444
0.028	0.5448717948717948	0.9444444444444444
0.0285	0.5483870967741935	0.9444444444444444
0.029	0.5483870967741935	0.9444444444444444
0.029500000000000002	0.551948051948052	0.9444444444444444
0.03	0.5555555555555556	0.9444444444444444
0.0305	0.5555555555555556	0.9444444444444444
0.031	0.5592105263157895	0.9444444444444444
0.0315	0.5592105263157895	0.9444444444444444
0.032	0.5592105263157895	0.9444444444444444
0.0325	0.5629139072847682	0.9444444444444444
0.033	0.5629139072847682	0.9444444444444444
0.0335	0.5629139072847682	0.9444444444444444
0.034	0.5629139072847682	0.9444444444444444
0.0345	0.5704697986577181	0.9444444444444444
0.035	0.5743243243243243	0.9444444444444444
0.035500000000000004	0.5743243243243243	0.9444444444444444
0.036000000000000004	0.5821917808219178	0.9444444444444444
0.0365	0.5821917808219178	0.9444444444444444
0.037	0.5862068965517241	0.9444444444444444
0.0375	0.5902777777777778	0.9444444444444444
0.038	0.5944055944055944	0.9444444444444444
0.0385	0.5985915492957746	0.9444444444444444
0.039	0.6115107913669064	0.9444444444444444
0.0395	0.6115107913669064	0.9444444444444444
0.04	0.6115107913669064	0.9444444444444444
0.0405	0.6159420289855072	0.9444444444444444
0.041	0.6159420289855072	0.9444444444444444
0.0415	0.6159420289855072	0.9444444444444444
0.042	0.6159420289855072	0.9444444444444444
0.0425	0.625	0.9444444444444444
0.043000000000000003	0.625	0.9444444444444444
0.043500000000000004	0.625	0.9444444444444444
0.044	0.625	0.9444444444444444
0.0445	0.625	0.9444444444444444
0.045	0.625	0.9444444444444444
0.0455	0.625	0.9444444444444444
0.046	0.625	0.9444444444444444
0.0465	0.6296296296296297	0.9444444444444444
0.047	0.6296296296296297	0.9444444444444444
0.0475	0.6268656716417911	0.9333333333333333
0.048	0.631578947368421	0.9333333333333333
0.0485	0.631578947368421	0.9333333333333333
0.049	0.6363636363636364	0.9333333333333333
0.0495	0.6363636363636364	0.9333333333333333
0.05	0.6363636363636364	0.9333333333333333
0.0505	0.6412213740458015	0.9333333333333333
0.051000000000000004	0.6412213740458015	0.9333333333333333
0.051500000000000004	0.6412213740458015	0.9333333333333333
0.052000000000000005	0.6412213740458015	0.9333333333333333
0.0525	0.6461538461538462	0.9333333333333333
0.053	0.6461538461538462	0.9333333333333333
0.0535	0.6461538461538462	0.9333333333333333
0.054	0.6461538461538462	0.9333333333333333
0.0545	0.6511627906976745	0.9333333333333333
