iteration	thresholded?	threshold	precision	recall
0	0	5.2302604e-22	0.0794351279788173	1.0
0	0	4.8626192e-15	0.07950530035335689	1.0
0	0	9.431226e-15	0.07957559681697612	1.0
0	0	4.814916e-14	0.07964601769911504	1.0
0	0	6.5096534e-13	0.07971656333038087	1.0
0	0	3.5250845e-12	0.0797872340425532	1.0
0	0	9.857348e-12	0.07985803016858918	1.0
0	0	1.1012281e-11	0.07992895204262877	1.0
0	0	1.1145789e-11	0.08	1.0
0	0	1.32516645e-11	0.0800711743772242	1.0
0	0	1.4509869e-11	0.08014247551202137	1.0
0	0	1.8747821e-11	0.08021390374331551	1.0
0	0	2.3695308e-11	0.08028545941123996	1.0
0	0	2.6325697e-11	0.08035714285714286	1.0
0	0	2.6942849e-11	0.08042895442359249	1.0
0	0	2.9886104e-11	0.08050089445438283	1.0
0	0	3.710437e-11	0.08057296329453895	1.0
0	0	3.8767965e-11	0.08064516129032258	1.0
0	0	4.8934443e-11	0.08071748878923767	1.0
0	0	5.2783642e-11	0.0807899461400359	1.0
0	0	5.3493716e-11	0.08086253369272237	1.0
0	0	1.0671032e-10	0.08093525179856115	1.0
0	0	4.0545664e-10	0.081008100810081	1.0
0	0	4.1900758e-10	0.08108108108108109	1.0
0	0	4.3249965e-10	0.0811541929666366	1.0
0	0	5.5447374e-10	0.0812274368231047	1.0
0	0	8.1988427e-10	0.08130081300813008	1.0
0	0	1.077847e-09	0.081374321880651	1.0
0	0	1.6203935e-09	0.08144796380090498	1.0
0	0	1.6219209e-09	0.08152173913043478	1.0
0	0	2.8959732e-09	0.0815956482320943	1.0
0	0	4.518904e-09	0.08166969147005444	1.0
0	0	9.370399e-09	0.08174386920980926	1.0
0	0	9.5062225e-09	0.08181818181818182	1.0
0	0	1.2868445e-08	0.0818926296633303	1.0
0	0	1.7766942e-08	0.08196721311475409	1.0
0	0	2.0957744e-08	0.0820419325432999	1.0
0	0	2.1064828e-08	0.08211678832116788	1.0
0	0	2.1159497e-08	0.0821917808219178	1.0
0	0	2.774412e-08	0.08226691042047532	1.0
0	0	3.0674993e-08	0.08234217749313816	1.0
0	0	3.7634575e-08	0.08241758241758242	1.0
0	0	4.1525038e-08	0.08249312557286893	1.0
0	0	4.4799354e-08	0.08256880733944955	1.0
0	0	4.542636e-08	0.08264462809917356	1.0
0	0	5.521072e-08	0.08272058823529412	1.0
0	0	6.522296e-08	0.0827966881324747	1.0
0	0	6.615108e-08	0.08287292817679558	1.0
0	0	8.062984e-08	0.08294930875576037	1.0
0	0	8.751702e-08	0.08302583025830258	1.0
0	0	9.6223744e-08	0.08217913204062789	0.9888888888888889
0	0	1.2554719e-07	0.0822550831792976	0.9888888888888889
0	0	1.2623669e-07	0.08233117483811286	0.9888888888888889
0	0	1.3817238e-07	0.0824074074074074	0.9888888888888889
0	0	2.1040138e-07	0.082483781278962	0.9888888888888889
0	0	2.4160948e-07	0.08256029684601113	0.9888888888888889
